Order,PID,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neigh_borhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,_1st_Flr_SF,_2nd_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Yr_Blt,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,_3Ssn_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Yr_Sold,Sale_Type,SalePrice,Sale_Condition
398,0527405130,020,RL,60,7038,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,4,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,726,Unf,0,138,864,GasA,TA,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2001,Unf,2,576,TA,TA,Y,210,0,0,0,0,0,NA,GdPrv,NA,0,9,2009,WD,76500,Abnorml
399,0527405160,020,RL,60,6960,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1989,Unf,2,660,TA,TA,Y,96,0,0,0,0,0,NA,NA,Shed,500,11,2009,WD,120500,Normal
400,0527405180,020,RL,70,8120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1994,Unf,2,463,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2009,WD,124500,Normal
404,0527451110,160,RM,24,2368,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,5,2,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,GasA,TA,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,TA,7,Min1,0,NA,Attchd,1970,Unf,2,440,TA,TA,Y,0,36,0,0,0,0,NA,NA,NA,0,5,2009,WD,125000,Normal
980,0923228230,160,RM,21,2217,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,11,Norm,Norm,5,2,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,273,LwQ,273,0,546,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1970,RFn,1,286,TA,TA,Y,238,0,0,0,0,0,NA,NA,NA,0,8,2009,WD,88000,Normal
1043,0527451060,160,RM,21,1869,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,4,2,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127,TA,TA,CBlock,TA,TA,No,Rec,321,Unf,0,162,483,GasA,TA,Y,SBrkr,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1987,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,9,2008,WD,106000,Normal
1186,0534126090,020,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,Norm,Norm,1,1,7,6,1970,1970,Hip,CompShg,Plywood,Plywood,BrkFace,288,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,1304,1304,GasA,Gd,Y,SBrkr,1682,0,0,1682,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1970,Unf,2,530,TA,TA,Y,98,0,0,0,0,0,NA,MnPrv,NA,0,5,2008,WD,174000,Normal
1613,0526352090,020,RL,85,10628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,None,0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,0,499,1277,GasA,TA,Y,SBrkr,1277,0,0,1277,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1970,Unf,2,526,TA,TA,Y,0,0,0,0,176,0,NA,GdWo,NA,0,4,2007,WD,167000,Normal
1615,0526355190,020,RL,95,15865,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,13,Norm,Norm,1,1,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,GasA,Ex,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1970,Unf,2,621,TA,TA,Y,81,207,0,0,224,0,NA,NA,NA,0,10,2007,WD,268000,Normal
1666,0527403310,020,RL,63,9457,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,5,6,1970,1990,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,566,Unf,0,359,925,GasA,TA,Y,SBrkr,1422,0,0,1422,1,0,1,0,3,1,TA,7,Min2,0,NA,Detchd,1988,Unf,2,576,TA,TA,Y,252,0,0,0,0,0,NA,GdWo,NA,0,9,2007,WD,155000,Normal
1667,0527404050,020,RL,66,7920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,5,5,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32,TA,TA,CBlock,TA,TA,No,ALQ,81,GLQ,619,214,914,GasA,Ex,Y,SBrkr,914,0,0,914,0,0,1,0,3,1,Ex,5,Typ,0,NA,Attchd,1970,RFn,1,368,TA,Gd,Y,120,0,0,0,0,0,NA,NA,NA,0,10,2007,WD,133000,Normal
1679,0527451020,160,RM,24,2016,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,5,2,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,630,630,GasA,TA,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1970,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD,106000,Normal
1865,0534127080,060,RL,80,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,PosA,Norm,1,2,6,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,BrkFace,525,TA,TA,CBlock,TA,TA,No,Rec,915,Unf,0,93,1008,GasA,TA,Y,SBrkr,1403,1008,0,2411,1,0,2,1,4,1,TA,8,Typ,1,Po,Attchd,1970,RFn,2,570,TA,TA,Y,0,192,0,0,0,0,NA,NA,NA,0,6,2007,WD,240050,Normal
2289,0923228250,160,RM,21,2001,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,11,Norm,Norm,4,2,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,80,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,GasA,Fa,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1970,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2007,WD,75000,Normal
2361,0527402380,020,RL,71,9353,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1972,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,NA,Shed,0,7,2006,Oth,116050,Abnorml
2688,0903425340,190,RL,60,9873,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,3,RRAn,Norm,2,1,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,GasW,TA,N,SBrkr,960,0,0,960,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1970,Unf,2,576,TA,TA,Y,0,288,0,0,0,0,NA,NA,NA,0,5,2006,WD,129000,Normal
2918,0923228180,160,RM,21,1533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,11,Norm,Norm,4,2,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,Rec,408,Unf,0,138,546,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,5,Typ,0,NA,CarPort,1970,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,12,2006,WD,87550,Abnorml
2921,0923228310,160,RM,21,1894,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,11,Norm,Norm,5,2,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,Rec,252,Unf,0,294,546,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,NA,CarPort,1970,Unf,1,286,TA,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,4,2006,WD,71000,Abnorml
224,0905106140,060,RL,80,9364,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,19,Norm,Norm,1,2,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143,TA,TA,CBlock,TA,TA,No,ALQ,371,Unf,0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,1969,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,NA,MnPrv,NA,0,3,2010,WD,158000,Normal
395,0527403040,020,RL,61,7930,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,TA,TA,No,GLQ,439,LwQ,472,115,1026,GasA,Gd,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1969,RFn,2,440,TA,TA,Y,171,48,0,0,0,0,NA,NA,NA,0,7,2009,WD,156000,Normal
588,0534129370,020,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,Feedr,Norm,1,1,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,TA,TA,CBlock,Gd,TA,Mn,ALQ,553,Rec,147,588,1288,GasA,TA,Y,SBrkr,1336,0,0,1336,0,1,2,0,3,1,TA,6,Typ,1,Fa,Attchd,1969,RFn,2,502,TA,TA,Y,312,11,0,0,0,0,NA,NA,Shed,650,8,2009,WD,163000,Normal
589,0534129380,020,RL,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,Feedr,Norm,1,1,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,CBlock,TA,TA,Av,BLQ,955,Unf,0,261,1216,GasA,TA,Y,SBrkr,1216,0,0,1216,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1969,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2009,WD,113000,Abnorml
667,0535402010,090,RL,81,9671,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,13,Artery,Norm,3,2,6,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,Stone,480,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1248,1248,GasA,TA,Y,SBrkr,1248,1296,0,2544,0,0,2,2,6,2,TA,12,Typ,0,NA,Attchd,1969,RFn,3,907,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2009,WD,190000,Normal
670,0535402330,090,RL,91,11643,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Artery,Norm,3,2,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,1248,GasA,TA,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,TA,12,Typ,0,NA,Detchd,1969,Unf,4,968,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,8,2009,WD,200000,Normal
977,0923227080,020,RL,83,13383,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,12,Norm,Norm,1,1,5,5,1969,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,176,TA,TA,CBlock,TA,TA,No,BLQ,594,Unf,0,594,1188,GasA,Ex,Y,SBrkr,1404,0,0,1404,0,0,2,0,3,1,TA,7,Typ,1,Po,Attchd,1969,Unf,2,504,TA,TA,Y,0,16,0,0,0,0,NA,NA,NA,0,3,2009,WD,160000,Normal
989,0924100060,060,RL,70,10457,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,12,Norm,Norm,1,2,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,Ex,CBlock,TA,TA,Gd,BLQ,496,LwQ,288,0,784,GasA,Ex,Y,SBrkr,784,848,0,1632,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1969,RFn,2,898,TA,TA,Y,0,173,368,0,0,0,NA,MnPrv,NA,0,4,2009,WD,173000,Normal
992,0526354070,060,RL,85,11075,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,2,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969,Unf,2,576,TA,TA,Y,280,0,0,0,0,0,NA,NA,NA,0,6,2008,WD,206900,Normal
1027,0527357110,060,RL,75,9743,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,Norm,Norm,1,2,5,6,1969,1969,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Fa,No,BLQ,280,Unf,0,440,720,GasA,Gd,Y,SBrkr,720,588,0,1308,0,0,1,1,3,1,TA,7,Typ,0,NA,Detchd,1969,Unf,2,484,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD,146900,Normal
1035,0527402060,020,RL,65,9750,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,13,Norm,Norm,1,1,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,602,LwQ,438,14,1054,GasA,Gd,Y,SBrkr,1054,0,0,1054,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1969,Unf,2,460,TA,TA,Y,180,0,0,0,80,0,NA,NA,NA,0,7,2008,WD,151000,Normal
1036,0527402130,020,RL,68,10295,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,13,Norm,Norm,1,1,4,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,72,TA,TA,CBlock,Gd,TA,Mn,Rec,252,Unf,0,684,936,GasA,TA,Y,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,Typ,0,NA,Attchd,1969,Unf,1,288,TA,TA,Y,16,0,0,0,0,0,NA,NA,NA,0,9,2008,COD,111900,Normal
1639,0527226040,190,RL,195,41600,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,8,Norm,Norm,2,1,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1047,Unf,0,53,1100,GasW,TA,Y,SBrkr,1424,0,0,1424,1,0,1,1,3,1,TA,7,Mod,0,NA,2Types,1969,Unf,3,828,TA,TA,N,144,0,0,0,0,0,NA,NA,NA,0,11,2007,WD,155000,Normal
1656,0527356050,060,RL,80,10793,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,RRAn,Norm,1,2,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263,TA,TA,CBlock,TA,TA,No,Rec,493,BLQ,287,0,780,GasA,Ex,Y,SBrkr,780,840,0,1620,0,0,2,1,4,1,TA,7,Min1,0,NA,Attchd,1969,Fin,2,462,TA,TA,Y,208,0,0,0,0,0,NA,GdWo,NA,0,4,2007,WD,152000,Normal
1956,0535426130,060,RL,70,11606,Pave,NA,IR1,HLS,AllPub,Inside,Sev,13,Norm,Norm,1,2,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192,TA,TA,PConc,Gd,TA,Av,Rec,650,Unf,0,390,1040,GasA,TA,Y,SBrkr,1040,1040,0,2080,0,1,1,2,5,1,Fa,9,Typ,2,TA,Attchd,1969,Unf,2,504,TA,TA,Y,335,0,0,0,0,0,NA,NA,NA,0,9,2007,WD,135000,Family
2310,0526354020,020,RL,90,11727,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,13,Norm,Norm,1,1,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,1851,1851,GasA,Gd,Y,SBrkr,1851,0,0,1851,0,0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1969,Fin,2,506,TA,TA,Y,0,146,0,0,0,0,NA,NA,NA,0,3,2006,WD,192100,Normal
2531,0534176250,020,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,Norm,Norm,1,1,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1164,1164,GasA,TA,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1969,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,COD,140000,Normal
2785,0907202140,020,RL,69,9920,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,5,Norm,Norm,1,1,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD,128500,Normal
2822,0908127050,020,RL,73,16133,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,7,Norm,Norm,1,1,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,TA,Mn,ALQ,847,Unf,0,329,1176,GasA,TA,Y,SBrkr,1176,0,0,1176,1,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1969,Unf,1,360,TA,TA,Y,0,92,0,0,112,0,NA,NA,NA,0,12,2006,WD,119900,Abnorml
2916,0923227100,020,RL,80,13384,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,12,Norm,Norm,1,1,5,5,1969,1979,Gable,CompShg,Plywood,Plywood,BrkFace,194,TA,TA,PConc,TA,TA,Av,Rec,119,BLQ,344,641,1104,GasA,Fa,Y,SBrkr,1360,0,0,1360,1,0,1,0,3,1,TA,8,Typ,1,TA,Attchd,1969,RFn,1,336,TA,TA,Y,160,0,0,0,0,0,NA,NA,NA,0,5,2006,WD,140000,Normal
4,0526353030,020,RL,93,11160,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,13,Norm,Norm,1,1,7,5,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0,Gd,TA,CBlock,TA,TA,No,ALQ,1065,Unf,0,1045,2110,GasA,Ex,Y,SBrkr,2110,0,0,2110,1,0,2,1,3,1,Ex,8,Typ,2,TA,Attchd,1968,Fin,2,522,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2010,WD,244000,Normal
26,0527403020,020,RL,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Norm,Norm,1,1,5,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,775,Unf,0,281,1056,GasA,Ex,Y,SBrkr,1056,0,0,1056,1,0,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1968,Unf,1,304,TA,TA,Y,0,85,184,0,0,0,NA,NA,NA,0,7,2010,WD,142000,Normal
225,0905106170,020,RL,65,7832,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,19,Norm,Norm,1,1,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,GLQ,775,Unf,0,89,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1969,Unf,1,280,TA,TA,Y,226,0,0,0,0,0,NA,NA,NA,0,5,2010,WD,137250,Normal
227,0905107250,060,RL,86,11227,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,19,Norm,Norm,1,2,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,Gd,No,Rec,267,ALQ,453,0,720,GasA,Ex,Y,SBrkr,720,720,0,1440,0,0,1,1,4,1,TA,7,Typ,2,TA,Attchd,1968,Unf,2,480,TA,TA,Y,192,38,0,0,0,0,NA,MnPrv,NA,0,3,2010,WD,163000,Normal
277,0908102170,020,RL,60,10044,Pave,NA,IR1,Low,AllPub,CulDSac,Gtl,7,Norm,Norm,1,1,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1070,Unf,0,126,1196,GasA,TA,Y,SBrkr,1196,0,0,1196,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1968,RFn,1,336,TA,TA,Y,257,0,168,0,0,0,NA,MnPrv,NA,0,6,2010,WD,144000,Normal
580,0534125080,060,RL,78,11700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,RRAn,Norm,1,2,6,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,298,Unf,0,429,727,GasA,Ex,Y,SBrkr,829,727,0,1556,0,0,1,1,4,1,TA,8,Typ,0,NA,Attchd,1968,Unf,2,441,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD,154000,Normal
628,0535126010,060,RL,100,13000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,13,Norm,Norm,1,2,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,TA,Gd,CBlock,Gd,TA,No,Rec,448,Unf,0,448,896,GasA,TA,Y,SBrkr,1182,960,0,2142,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,1968,Fin,1,509,TA,TA,Y,0,72,0,0,252,0,NA,NA,NA,0,6,2009,WD,193500,Normal
629,0535126100,020,RL,120,13560,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,13,Norm,Norm,1,1,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,216,TA,TA,CBlock,Fa,Fa,No,Unf,0,Unf,0,1392,1392,GasA,Gd,Y,SBrkr,1392,0,0,1392,1,0,1,0,2,1,TA,5,Maj2,2,TA,Attchd,1968,RFn,2,576,TA,TA,Y,0,0,240,0,0,0,NA,NA,NA,0,7,2009,WD,110000,Normal
783,0905325020,020,RL,65,25095,Pave,NA,IR1,Low,AllPub,Inside,Sev,4,Norm,Norm,1,1,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,Gd,GLQ,1324,Unf,0,113,1437,GasA,Ex,Y,SBrkr,1473,0,0,1473,2,0,1,0,1,1,Ex,5,Typ,2,Gd,Attchd,1968,Unf,1,452,TA,TA,Y,0,48,0,0,60,0,NA,NA,NA,0,6,2009,WD,143000,Partial
970,0923201100,020,RL,75,12518,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,12,Norm,Norm,1,1,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,182,TA,TA,CBlock,TA,TA,No,ALQ,532,Unf,0,476,1008,GasA,Gd,Y,SBrkr,1008,0,0,1008,0,0,1,0,3,1,Gd,6,Typ,0,NA,Attchd,1968,Unf,1,384,TA,TA,Y,144,0,0,0,0,0,NA,MnPrv,NA,0,4,2009,WD,139500,Normal
975,0923225490,020,RL,62,9858,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,12,Norm,Norm,1,1,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,510,Unf,0,354,864,GasA,TA,Y,SBrkr,874,0,0,874,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1968,RFn,1,288,TA,TA,Y,33,0,0,0,0,0,NA,GdWo,Shed,600,11,2009,WD,130000,Normal
1153,0532376170,190,RL,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,19,RRAe,Norm,2,1,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Fa,Mn,ALQ,890,Unf,0,0,890,GasA,Gd,N,SBrkr,890,0,0,890,1,0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1970,Unf,1,308,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2008,WD,115000,Normal
1188,0534127230,020,RL,85,11050,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,17,Norm,Norm,1,1,6,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,Rec,301,Unf,0,1439,1740,GasA,Fa,Y,SBrkr,1740,0,0,1740,0,0,1,1,4,1,TA,8,Typ,1,TA,Attchd,1968,RFn,2,512,TA,TA,Y,25,0,0,0,192,0,NA,GdWo,NA,0,10,2008,WD,150000,Family
1193,0534201240,060,RL,73,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,13,Feedr,Norm,1,2,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,LwQ,732,Unf,0,0,732,GasA,Ex,Y,SBrkr,732,732,0,1464,0,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,1968,Unf,2,470,TA,TA,Y,0,40,0,0,0,0,NA,NA,NA,0,6,2008,WD,141000,Normal
